student_id,student_type,subtype,timestep,marks,study_hours,attendance_pct,assignment_completion,sleep_hours,focus_score
STU0386,stable,low_stable,4,55,1.9,49,0.63,6.5,3.1
STU0386,stable,low_stable,5,58,1.9,49,0.59,6.4,2.5
STU0386,stable,low_stable,6,47,1.3,57,0.57,7.1,3.2
STU0387,erratic,low_erratic,1,48,5.1,49,0.28,4.0,6.1
STU0387,erratic,low_erratic,2,30,5.7,40,0.31,5.2,7.0
STU0387,erratic,low_erratic,3,45,2.3,40,0.82,5.1,3.4
STU0387,erratic,low_erratic,4,35,3.0,57,0.67,6.0,7.1
STU0387,erratic,low_erratic,5,31,5.1,41,0.28,4.3,2.9
STU0387,erratic,low_erratic,6,39,6.1,57,0.47,6.4,5.7
STU0388,declining,fast_decliner,1,69,5.2,88,0.86,8.2,6.7
STU0388,declining,fast_decliner,2,58,4.6,87,0.81,8.4,6.7
STU0388,declining,fast_decliner,3,59,4.1,84,0.78,8.1,6.3
STU0388,declining,fast_decliner,4,48,3.5,73,0.71,7.7,5.8
STU0388,declining,fast_decliner,5,44,3.5,77,0.62,7.5,5.8
STU0388,declining,fast_decliner,6,35,2.8,74,0.57,7.6,5.7
STU0389,stable,low_stable,1,38,2.0,60,0.43,5.6,6.1
STU0389,stable,low_stable,2,32,1.8,65,0.51,5.4,5.9
STU0389,stable,low_stable,3,30,1.8,56,0.47,5.1,5.8
STU0389,stable,low_stable,4,36,1.1,58,0.4,5.6,5.1
STU0389,stable,low_stable,5,37,1.9,67,0.42,5.5,5.0
STU0389,stable,low_stable,6,39,0.9,67,0.45,5.3,4.9
STU0390,erratic,low_erratic,1,37,1.3,62,0.83,4.0,2.9
STU0390,erratic,low_erratic,2,69,0.5,56,0.94,6.1,3.2
STU0390,erratic,low_erratic,3,60,4.6,62,0.33,5.7,6.5
STU0390,erratic,low_erratic,4,54,1.3,62,0.29,7.3,1.5
STU0390,erratic,low_erratic,5,57,2.7,58,0.69,5.2,4.0
STU0390,erratic,low_erratic,6,44,0.5,45,0.85,4.0,2.0
STU0391,improving,slow_improver,1,65,1.7,83,0.77,6.8,5.4
STU0391,improving,slow_improver,2,71,2.2,87,0.8,6.8,5.6
STU0391,improving,slow_improver,3,68,2.4,87,0.82,7.0,6.1
STU0391,improving,slow_improver,4,72,2.7,85,0.86,6.9,6.0
STU0391,improving,slow_improver,5,81,2.6,91,0.91,7.2,6.4
STU0391,improving,slow_improver,6,78,3.1,90,0.91,7.1,6.7
STU0392,erratic,low_erratic,1,20,3.1,62,0.54,4.0,1.5
STU0392,erratic,low_erratic,2,46,3.2,49,0.31,5.3,1.0
STU0392,erratic,low_erratic,3,43,4.0,60,0.25,4.0,3.8
STU0392,erratic,low_erratic,4,44,1.7,50,0.37,4.8,5.3
STU0392,erratic,low_erratic,5,22,1.3,43,0.24,4.0,3.9
STU0392,erratic,low_erratic,6,20,0.5,52,0.0,4.0,1.9
STU0393,declining,burnout,1,75,6.7,82,0.9,5.5,7.7
STU0393,declining,burnout,2,77,6.4,81,0.85,4.9,7.3
STU0393,declining,burnout,3,70,6.0,79,0.78,5.0,7.1
STU0393,declining,burnout,4,44,3.9,64,0.75,4.8,7.0
STU0393,declining,burnout,5,38,3.1,57,0.68,4.6,6.4
STU0393,declining,burnout,6,40,2.6,51,0.63,4.3,6.1
STU0394,erratic,high_erratic,1,78,7.0,77,0.82,9.0,6.0
STU0394,erratic,high_erratic,2,100,5.5,76,0.64,6.0,6.9
STU0394,erratic,high_erratic,3,64,5.8,100,0.83,7.9,5.4
STU0394,erratic,high_erratic,4,77,3.4,83,0.59,5.4,8.7
STU0394,erratic,high_erratic,5,76,8.1,100,0.81,7.6,9.7
STU0394,erratic,high_erratic,6,100,7.5,79,0.31,5.5,10.0
STU0395,erratic,low_erratic,1,36,0.5,65,0.24,4.5,4.0
STU0395,erratic,low_erratic,2,42,0.6,62,0.56,4.0,4.4
STU0395,erratic,low_erratic,3,20,0.5,40,0.21,5.7,4.8
STU0395,erratic,low_erratic,4,40,3.3,41,0.51,4.2,1.0
STU0395,erratic,low_erratic,5,20,0.5,54,0.07,6.6,1.0
STU0395,erratic,low_erratic,6,45,0.5,57,0.61,5.5,3.3
STU0396,erratic,high_erratic,1,75,7.1,68,1.0,7.1,7.7
STU0396,erratic,high_erratic,2,64,5.7,98,0.65,5.5,4.0
STU0396,erratic,high_erratic,3,72,3.3,67,0.6,6.8,4.2
STU0396,erratic,high_erratic,4,61,3.7,74,0.57,6.2,7.6
STU0396,erratic,high_erratic,5,56,2.4,78,0.58,6.4,3.1
STU0396,erratic,high_erratic,6,74,3.2,69,0.45,5.4,4.7
STU0397,declining,burnout,1,85,6.7,94,0.97,5.6,7.1
STU0397,declining,burnout,2,87,6.5,94,0.9,5.3,6.8
STU0397,declining,burnout,3,82,6.1,94,0.82,5.1,6.7
STU0397,declining,burnout,4,44,3.9,76,0.78,5.0,6.1
STU0397,declining,burnout,5,58,3.2,63,0.71,4.7,6.2
STU0397,declining,burnout,6,30,2.3,66,0.65,4.7,5.4
STU0398,improving,slow_improver,1,48,2.6,70,0.6,6.5,6.5
STU0398,improving,slow_improver,2,46,3.0,72,0.62,6.7,6.3
STU0398,improving,slow_improver,3,45,3.1,76,0.67,6.8,6.5
STU0398,improving,slow_improver,4,47,3.3,74,0.67,6.8,6.9
STU0398,improving,slow_improver,5,49,3.5,75,0.73,6.8,6.8
STU0398,improving,slow_improver,6,60,3.8,78,0.77,6.9,7.5
STU0399,erratic,low_erratic,1,66,2.4,46,0.57,5.9,7.0
STU0399,erratic,low_erratic,2,46,5.4,40,0.55,6.0,3.4
STU0399,erratic,low_erratic,3,63,1.6,60,0.72,4.7,7.2
STU0399,erratic,low_erratic,4,39,1.7,50,0.7,6.7,5.5
STU0399,erratic,low_erratic,5,56,2.7,64,0.48,4.3,5.0
STU0399,erratic,low_erratic,6,44,5.5,61,0.45,4.0,5.4
STU0400,stable,high_stable,1,81,3.9,83,0.89,6.6,8.6
STU0400,stable,high_stable,2,73,4.4,79,0.81,6.2,8.6
STU0400,stable,high_stable,3,77,4.5,81,0.83,6.5,8.4
STU0400,stable,high_stable,4,77,4.5,80,0.83,6.8,8.7
STU0400,stable,high_stable,5,74,4.3,80,0.77,6.9,8.7
STU0400,stable,high_stable,6,77,4.1,86,0.81,6.3,8.2
STU0401,improving,fast_improver,1,41,3.3,81,0.71,7.8,7.8
STU0401,improving,fast_improver,2,45,4.1,84,0.71,8.0,8.5
STU0401,improving,fast_improver,3,54,4.3,92,0.75,8.1,8.2
STU0401,improving,fast_improver,4,63,4.5,88,0.78,8.0,8.7
STU0401,improving,fast_improver,5,64,5.4,90,0.8,8.2,8.9
STU0401,improving,fast_improver,6,77,5.6,100,0.83,8.4,9.2
STU0402,stable,mid_stable,1,56,3.6,86,0.78,6.6,7.9
STU0402,stable,mid_stable,2,59,3.2,79,0.87,6.3,7.6
STU0402,stable,mid_stable,3,63,3.4,79,0.78,6.5,6.9
STU0402,stable,mid_stable,4,60,2.9,79,0.84,6.5,7.6
STU0402,stable,mid_stable,5,63,3.1,83,0.79,6.9,7.8
STU0402,stable,mid_stable,6,64,3.1,86,0.86,6.9,7.9
STU0403,stable,high_stable,1,89,5.0,89,0.89,7.8,7.2
STU0403,stable,high_stable,2,81,4.7,94,0.98,7.9,7.4
STU0403,stable,high_stable,3,82,5.4,87,0.88,7.8,7.5
STU0403,stable,high_stable,4,83,5.3,91,0.96,8.1,7.5
STU0403,stable,high_stable,5,82,5.3,94,0.88,8.0,7.0
STU0403,stable,high_stable,6,88,5.5,90,0.99,7.8,7.2
STU0404,erratic,low_erratic,1,20,0.5,52,0.23,8.9,8.0
STU0404,erratic,low_erratic,2,51,2.4,61,0.45,8.5,5.6
STU0404,erratic,low_erratic,3,44,3.4,46,0.77,6.6,4.4
STU0404,erratic,low_erratic,4,27,3.2,40,0.26,7.7,3.2
STU0404,erratic,low_erratic,5,29,3.8,55,0.68,5.6,3.7
STU0404,erratic,low_erratic,6,21,1.7,40,0.14,5.5,4.0
STU0405,improving,slow_improver,1,70,4.6,75,0.72,7.9,7.9
STU0405,improving,slow_improver,2,75,4.4,74,0.74,7.9,7.7
STU0405,improving,slow_improver,3,78,4.5,77,0.8,7.8,8.1
STU0405,improving,slow_improver,4,77,4.9,79,0.82,8.2,8.1
STU0405,improving,slow_improver,5,77,5.0,81,0.87,8.4,8.6
STU0405,improving,slow_improver,6,76,5.5,85,0.89,8.3,8.9
STU0406,stable,low_stable,1,50,1.4,61,0.52,5.8,3.6
STU0406,stable,low_stable,2,46,1.6,66,0.49,6.1,3.9
STU0406,stable,low_stable,3,46,0.8,65,0.46,6.5,3.5
STU0406,stable,low_stable,4,53,0.6,68,0.53,6.7,3.9
STU0406,stable,low_stable,5,55,1.0,64,0.46,5.9,3.6
STU0406,stable,low_stable,6,55,0.6,59,0.43,6.4,3.9
STU0407,improving,slow_improver,1,50,3.8,71,0.58,6.7,6.5
STU0407,improving,slow_improver,2,53,4.0,69,0.61,7.0,6.8
STU0407,improving,slow_improver,3,55,4.3,73,0.63,7.2,7.1
STU0407,improving,slow_improver,4,59,4.2,74,0.66,7.2,7.1
STU0407,improving,slow_improver,5,57,4.6,79,0.7,7.3,7.2
STU0407,improving,slow_improver,6,74,4.9,73,0.73,7.4,7.6
STU0408,declining,fast_decliner,1,82,4.5,82,0.88,7.1,9.3
STU0408,declining,fast_decliner,2,74,4.3,77,0.83,6.7,8.7
STU0408,declining,fast_decliner,3,71,4.0,72,0.76,6.8,8.2
STU0408,declining,fast_decliner,4,58,3.4,65,0.68,6.5,8.2
STU0408,declining,fast_decliner,5,55,2.6,74,0.64,6.5,7.8
STU0408,declining,fast_decliner,6,44,2.5,62,0.57,6.1,7.8
STU0409,declining,slow_decliner,1,81,4.3,81,0.84,5.9,6.6
STU0409,declining,slow_decliner,2,78,4.0,81,0.77,5.5,6.0
STU0409,declining,slow_decliner,3,78,3.6,76,0.75,5.4,5.8
STU0409,declining,slow_decliner,4,77,3.2,79,0.65,5.2,5.7
STU0409,declining,slow_decliner,5,79,3.2,77,0.61,5.0,5.4
STU0409,declining,slow_decliner,6,71,3.2,78,0.55,5.0,5.3
STU0410,improving,fast_improver,1,47,3.9,88,0.81,7.4,8.0
STU0410,improving,fast_improver,2,54,4.1,89,0.8,7.5,8.3
STU0410,improving,fast_improver,3,65,5.0,93,0.84,7.6,8.8
STU0410,improving,fast_improver,4,67,5.0,96,0.89,7.7,8.8
STU0410,improving,fast_improver,5,85,5.9,100,0.91,7.9,9.0
STU0410,improving,fast_improver,6,82,6.2,100,0.94,8.0,9.3
STU0411,declining,slow_decliner,1,54,2.7,71,0.72,7.7,5.1
STU0411,declining,slow_decliner,2,53,2.5,70,0.67,7.7,5.3
STU0411,declining,slow_decliner,3,48,2.7,70,0.6,7.5,4.6
STU0411,declining,slow_decliner,4,47,2.2,63,0.54,7.3,4.7
STU0411,declining,slow_decliner,5,44,2.1,67,0.48,7.2,4.3
STU0411,declining,slow_decliner,6,43,1.5,62,0.42,7.0,3.8
STU0412,stable,mid_stable,1,60,3.4,75,0.68,6.6,5.9
STU0412,stable,mid_stable,2,61,3.2,75,0.71,6.0,5.7
STU0412,stable,mid_stable,3,66,3.0,73,0.74,6.5,5.8
STU0412,stable,mid_stable,4,58,3.8,77,0.71,6.6,4.9
STU0412,stable,mid_stable,5,64,3.4,76,0.79,6.3,5.4
STU0412,stable,mid_stable,6,60,3.5,78,0.72,6.5,5.4
STU0413,declining,slow_decliner,1,60,3.8,76,0.64,7.5,5.3
STU0413,declining,slow_decliner,2,58,4.0,75,0.6,7.2,5.1
STU0413,declining,slow_decliner,3,58,3.6,70,0.53,7.3,5.0
STU0413,declining,slow_decliner,4,50,3.4,73,0.48,7.2,4.5
STU0413,declining,slow_decliner,5,43,3.2,72,0.41,6.8,4.5
STU0413,declining,slow_decliner,6,49,2.8,71,0.35,6.6,3.8
STU0414,erratic,high_erratic,1,84,5.3,79,0.52,4.0,8.1
STU0414,erratic,high_erratic,2,85,5.1,100,0.27,7.0,8.2
STU0414,erratic,high_erratic,3,81,1.7,86,0.8,5.4,7.2
STU0414,erratic,high_erratic,4,55,2.3,75,0.53,4.8,7.3
STU0414,erratic,high_erratic,5,93,1.8,88,0.73,5.6,10.0
STU0414,erratic,high_erratic,6,83,1.0,100,0.62,4.0,7.8
STU0415,erratic,low_erratic,1,42,4.1,79,0.51,4.0,3.3
STU0415,erratic,low_erratic,2,31,3.5,62,0.51,4.6,6.7
STU0415,erratic,low_erratic,3,45,0.7,75,0.14,4.7,4.9
STU0415,erratic,low_erratic,4,20,2.8,61,0.13,4.7,3.4
STU0415,erratic,low_erratic,5,32,2.3,88,0.73,5.8,5.5
STU0415,erratic,low_erratic,6,39,0.5,59,0.48,4.0,4.5
STU0416,improving,fast_improver,1,43,5.3,84,0.73,8.3,8.3
STU0416,improving,fast_improver,2,51,5.6,86,0.74,8.5,8.4
STU0416,improving,fast_improver,3,57,6.0,88,0.76,8.4,8.7
STU0416,improving,fast_improver,4,66,6.4,89,0.82,8.5,8.9
STU0416,improving,fast_improver,5,69,6.8,94,0.85,8.7,9.3
STU0416,improving,fast_improver,6,73,7.0,97,0.88,8.7,9.3
STU0417,erratic,high_erratic,1,55,4.5,91,0.48,5.3,6.1
STU0417,erratic,high_erratic,2,59,6.4,98,0.93,5.6,6.1
STU0417,erratic,high_erratic,3,71,8.2,80,0.64,7.3,3.0
STU0417,erratic,high_erratic,4,93,6.8,95,0.68,4.1,3.5
STU0417,erratic,high_erratic,5,83,6.4,82,0.46,5.9,5.5
STU0417,erratic,high_erratic,6,81,6.4,73,0.82,5.0,6.7
STU0418,erratic,low_erratic,1,35,3.8,71,0.1,7.0,3.4
STU0418,erratic,low_erratic,2,42,0.6,66,0.51,4.4,4.8
STU0418,erratic,low_erratic,3,69,0.6,87,0.65,5.4,7.2
STU0418,erratic,low_erratic,4,55,1.7,66,0.47,4.2,3.7
STU0418,erratic,low_erratic,5,68,1.6,85,0.52,7.8,7.6
STU0418,erratic,low_erratic,6,37,1.4,54,0.58,5.3,7.6
STU0419,improving,slow_improver,1,60,2.1,76,0.76,7.6,6.6
STU0419,improving,slow_improver,2,59,2.3,78,0.79,7.4,6.7
STU0419,improving,slow_improver,3,60,2.5,79,0.84,7.6,7.1
STU0419,improving,slow_improver,4,67,2.9,83,0.86,7.7,7.4
STU0419,improving,slow_improver,5,60,2.8,85,0.88,7.8,7.4
STU0419,improving,slow_improver,6,67,3.0,83,0.94,8.0,7.6
STU0420,stable,low_stable,1,42,2.2,58,0.56,5.4,4.5
STU0420,stable,low_stable,2,36,2.3,63,0.69,5.2,5.2
STU0420,stable,low_stable,3,46,2.3,59,0.62,5.6,5.2
STU0420,stable,low_stable,4,42,2.2,54,0.69,5.8,3.9
STU0420,stable,low_stable,5,46,1.9,54,0.57,5.8,3.9
STU0420,stable,low_stable,6,38,1.8,57,0.61,5.7,4.6
STU0421,improving,slow_improver,1,50,3.6,75,0.67,6.8,6.6
STU0421,improving,slow_improver,2,52,3.8,74,0.71,6.9,7.1
STU0421,improving,slow_improver,3,56,4.2,76,0.73,7.1,7.1
STU0421,improving,slow_improver,4,68,4.2,77,0.74,7.0,7.4
STU0421,improving,slow_improver,5,72,4.2,78,0.79,7.3,7.7
STU0421,improving,slow_improver,6,57,4.9,80,0.81,7.3,7.4
STU0422,stable,mid_stable,1,56,3.6,81,0.8,6.3,6.9
STU0422,stable,mid_stable,2,54,3.6,77,0.77,6.5,6.0
STU0422,stable,mid_stable,3,58,3.6,87,0.81,6.9,6.1
STU0422,stable,mid_stable,4,55,3.8,82,0.73,6.1,5.9
STU0422,stable,mid_stable,5,57,3.5,79,0.81,6.1,6.0
STU0422,stable,mid_stable,6,53,4.1,82,0.75,6.0,6.2
STU0423,improving,fast_improver,1,35,3.0,84,0.83,8.2,6.5
STU0423,improving,fast_improver,2,45,3.4,88,0.84,8.1,7.3
STU0423,improving,fast_improver,3,47,4.1,94,0.87,8.3,7.1
STU0423,improving,fast_improver,4,59,4.3,94,0.89,8.4,7.3
STU0423,improving,fast_improver,5,56,4.6,92,0.93,8.3,7.6
STU0423,improving,fast_improver,6,74,5.2,96,0.97,8.4,7.7
STU0424,improving,slow_improver,1,57,2.1,81,0.65,7.3,5.6
STU0424,improving,slow_improver,2,59,2.1,86,0.68,7.1,5.7
STU0424,improving,slow_improver,3,63,2.2,83,0.7,7.6,5.9
STU0424,improving,slow_improver,4,66,2.6,87,0.74,7.4,6.3
STU0424,improving,slow_improver,5,74,2.6,85,0.77,7.6,6.0
STU0424,improving,slow_improver,6,82,2.9,86,0.79,7.5,6.7
STU0425,stable,mid_stable,1,56,4.4,66,0.84,5.6,5.4
STU0425,stable,mid_stable,2,57,4.7,70,0.82,6.1,6.0
STU0425,stable,mid_stable,3,57,4.3,67,0.87,5.3,5.3
STU0425,stable,mid_stable,4,58,4.8,70,0.89,5.4,5.8
STU0425,stable,mid_stable,5,65,4.6,75,0.82,6.0,5.4
STU0425,stable,mid_stable,6,62,4.8,72,0.87,5.5,5.1
STU0426,improving,late_bloomer,1,63,2.1,65,0.54,5.5,5.0
STU0426,improving,late_bloomer,2,60,2.3,64,0.57,5.2,5.2
STU0426,improving,late_bloomer,3,59,2.3,61,0.61,5.5,5.8
STU0426,improving,late_bloomer,4,92,4.1,77,0.67,5.5,5.8
STU0426,improving,late_bloomer,5,96,4.4,84,0.68,5.5,5.7
STU0426,improving,late_bloomer,6,100,5.2,81,0.71,5.7,6.4
STU0427,declining,burnout,1,72,7.8,81,0.91,5.6,8.7
STU0427,declining,burnout,2,73,8.1,82,0.86,5.4,8.5
STU0427,declining,burnout,3,69,7.7,81,0.79,5.3,7.9
STU0427,declining,burnout,4,55,5.8,69,0.72,4.9,7.4
STU0427,declining,burnout,5,22,4.4,66,0.66,4.9,7.4
STU0427,declining,burnout,6,20,3.6,58,0.59,4.5,6.8
STU0428,declining,slow_decliner,1,53,2.6,83,0.69,7.5,7.6
STU0428,declining,slow_decliner,2,53,2.1,78,0.63,7.5,7.5
STU0428,declining,slow_decliner,3,50,2.2,74,0.6,7.0,7.0
STU0428,declining,slow_decliner,4,46,1.9,74,0.55,7.0,6.7
STU0428,declining,slow_decliner,5,48,1.7,73,0.46,7.0,6.7
STU0428,declining,slow_decliner,6,34,1.4,69,0.39,6.8,6.3
STU0429,stable,low_stable,1,43,2.1,52,0.48,4.8,2.7
STU0429,stable,low_stable,2,41,1.8,59,0.44,5.0,3.1
STU0429,stable,low_stable,3,42,1.9,63,0.39,5.4,2.9
STU0429,stable,low_stable,4,44,2.0,61,0.35,4.6,3.0
STU0429,stable,low_stable,5,43,1.3,57,0.35,4.6,3.9
STU0429,stable,low_stable,6,49,1.7,55,0.43,5.0,3.8
STU0430,stable,mid_stable,1,71,3.1,66,0.65,6.9,5.3
STU0430,stable,mid_stable,2,69,2.6,66,0.64,6.9,5.9
STU0430,stable,mid_stable,3,65,3.4,66,0.68,6.8,5.2
STU0430,stable,mid_stable,4,66,2.9,65,0.62,7.1,6.3
STU0430,stable,mid_stable,5,68,2.6,69,0.64,6.6,5.6
STU0430,stable,mid_stable,6,64,2.7,71,0.55,6.7,5.4
STU0431,erratic,high_erratic,1,100,4.3,51,0.83,7.5,10.0
STU0431,erratic,high_erratic,2,84,5.0,65,0.86,7.9,4.9
STU0431,erratic,high_erratic,3,64,2.5,85,0.51,4.2,6.8
STU0431,erratic,high_erratic,4,63,2.5,55,0.78,6.3,6.9
STU0431,erratic,high_erratic,5,63,2.6,58,0.53,8.0,7.6
STU0431,erratic,high_erratic,6,100,4.3,69,0.45,4.1,9.6
STU0432,declining,burnout,1,92,6.2,95,0.96,5.6,8.1
STU0432,declining,burnout,2,93,6.1,97,0.9,5.0,7.6
STU0432,declining,burnout,3,87,5.8,96,0.85,5.0,7.4
STU0432,declining,burnout,4,67,3.7,81,0.75,5.1,6.9
STU0432,declining,burnout,5,67,2.7,70,0.72,4.7,6.4
STU0432,declining,burnout,6,48,2.0,76,0.66,4.5,6.2
STU0433,declining,burnout,1,98,6.2,86,0.98,5.0,7.3
STU0433,declining,burnout,2,96,5.8,83,0.91,5.0,6.8
STU0433,declining,burnout,3,94,6.2,84,0.85,4.7,6.5
STU0433,declining,burnout,4,72,3.7,69,0.8,4.5,6.2
STU0433,declining,burnout,5,60,2.8,54,0.72,4.3,6.1
STU0433,declining,burnout,6,36,2.3,54,0.66,4.1,5.9
STU0434,improving,slow_improver,1,59,3.7,74,0.76,7.1,5.0
STU0434,improving,slow_improver,2,57,3.5,76,0.77,7.1,5.6
STU0434,improving,slow_improver,3,65,3.7,77,0.8,7.4,5.7
STU0434,improving,slow_improver,4,68,4.4,77,0.83,7.2,5.7
STU0434,improving,slow_improver,5,58,4.2,77,0.86,7.6,6.0
STU0434,improving,slow_improver,6,70,4.3,79,0.88,7.6,6.6
STU0435,declining,fast_decliner,1,62,6.3,81,0.84,6.5,8.5
STU0435,declining,fast_decliner,2,58,5.7,79,0.79,6.3,8.1
STU0435,declining,fast_decliner,3,50,4.9,79,0.74,5.8,8.3
STU0435,declining,fast_decliner,4,45,4.8,78,0.67,5.9,7.6
STU0435,declining,fast_decliner,5,40,4.5,70,0.62,5.6,7.7
STU0435,declining,fast_decliner,6,42,3.8,62,0.56,5.5,7.4
STU0436,improving,fast_improver,1,47,5.6,88,0.66,6.7,7.3
STU0436,improving,fast_improver,2,55,6.0,93,0.72,6.6,7.2
STU0436,improving,fast_improver,3,53,7.0,94,0.74,6.7,7.7
STU0436,improving,fast_improver,4,73,6.9,98,0.78,7.0,8.0
STU0436,improving,fast_improver,5,74,7.6,100,0.8,6.9,8.3
STU0436,improving,fast_improver,6,66,8.1,100,0.85,6.8,8.5
STU0437,declining,burnout,1,68,7.1,97,0.86,5.3,9.0
STU0437,declining,burnout,2,66,7.2,96,0.81,4.8,9.2
STU0437,declining,burnout,3,65,7.0,95,0.75,4.8,8.5
STU0437,declining,burnout,4,40,4.6,77,0.68,4.8,8.5
STU0437,declining,burnout,5,35,3.7,75,0.64,4.6,8.2
STU0437,declining,burnout,6,22,3.0,75,0.56,4.2,8.0
STU0438,declining,burnout,1,87,7.5,87,0.85,4.9,8.8
STU0438,declining,burnout,2,84,6.9,84,0.81,4.8,8.8
STU0438,declining,burnout,3,91,6.9,84,0.72,4.7,8.2
STU0438,declining,burnout,4,56,5.1,69,0.7,4.4,7.9
STU0438,declining,burnout,5,36,4.2,67,0.63,4.1,7.7
STU0438,declining,burnout,6,55,3.0,63,0.58,4.0,7.4
STU0439,stable,mid_stable,1,59,3.5,77,0.76,6.1,6.9
STU0439,stable,mid_stable,2,58,3.5,77,0.76,5.9,6.7
STU0439,stable,mid_stable,3,58,3.7,81,0.79,5.5,6.8
STU0439,stable,mid_stable,4,61,3.2,86,0.85,5.8,6.1
STU0439,stable,mid_stable,5,57,3.2,80,0.85,5.7,6.7
STU0439,stable,mid_stable,6,56,4.0,82,0.85,5.8,5.8
STU0440,improving,slow_improver,1,62,2.2,80,0.6,7.7,6.2
STU0440,improving,slow_improver,2,57,2.5,80,0.65,7.7,6.8
STU0440,improving,slow_improver,3,70,2.4,83,0.66,7.7,6.8
STU0440,improving,slow_improver,4,62,2.7,84,0.68,8.0,6.9
STU0440,improving,slow_improver,5,75,2.9,85,0.73,8.2,7.2
STU0440,improving,slow_improver,6,77,3.0,90,0.76,8.0,7.7
STU0441,erratic,high_erratic,1,56,2.9,68,0.69,6.5,8.0
STU0441,erratic,high_erratic,2,78,4.1,86,1.0,7.3,8.5
STU0441,erratic,high_erratic,3,81,5.7,93,1.0,6.8,5.1
STU0441,erratic,high_erratic,4,51,4.6,83,1.0,5.3,5.8
STU0441,erratic,high_erratic,5,49,4.5,98,1.0,6.3,7.2
STU0441,erratic,high_erratic,6,53,5.9,80,0.96,6.2,9.4
STU0442,improving,slow_improver,1,55,2.6,85,0.72,6.5,4.9
STU0442,improving,slow_improver,2,59,2.9,86,0.75,6.5,5.2
STU0442,improving,slow_improver,3,63,3.0,86,0.77,6.6,5.9
STU0442,improving,slow_improver,4,58,2.9,89,0.83,6.9,5.9
STU0442,improving,slow_improver,5,72,3.1,94,0.83,6.8,6.2
STU0442,improving,slow_improver,6,62,3.4,97,0.88,7.0,5.9
STU0443,stable,high_stable,1,73,6.1,96,0.83,8.4,9.5
STU0443,stable,high_stable,2,79,6.1,98,0.76,7.9,9.0
STU0443,stable,high_stable,3,72,6.1,100,0.73,7.7,9.0
STU0443,stable,high_stable,4,71,6.8,95,0.79,7.8,9.4
STU0443,stable,high_stable,5,71,6.8,94,0.86,7.8,8.7
STU0443,stable,high_stable,6,73,6.4,100,0.76,8.3,8.9
STU0444,declining,slow_decliner,1,55,4.7,81,0.63,6.2,6.9
STU0444,declining,slow_decliner,2,53,4.7,80,0.6,6.1,6.3
STU0444,declining,slow_decliner,3,57,4.1,75,0.52,5.8,5.8
STU0444,declining,slow_decliner,4,47,4.3,75,0.49,5.5,5.6
STU0444,declining,slow_decliner,5,43,3.8,69,0.42,5.3,5.6
STU0444,declining,slow_decliner,6,38,3.8,68,0.35,5.2,5.2
STU0445,erratic,low_erratic,1,46,3.9,67,0.8,5.6,5.9
STU0445,erratic,low_erratic,2,44,4.0,58,0.73,7.4,1.1
STU0445,erratic,low_erratic,3,20,3.0,41,0.6,7.4,2.0
STU0445,erratic,low_erratic,4,20,1.1,40,0.83,7.1,6.7
STU0445,erratic,low_erratic,5,33,3.4,52,0.38,6.2,1.2
STU0445,erratic,low_erratic,6,32,1.2,45,0.44,4.5,2.2
STU0446,declining,slow_decliner,1,63,3.4,65,0.61,7.6,8.5
STU0446,declining,slow_decliner,2,60,3.0,63,0.54,7.3,7.9
STU0446,declining,slow_decliner,3,57,2.5,60,0.5,7.0,7.8
STU0446,declining,slow_decliner,4,51,2.8,66,0.43,6.8,7.3
STU0446,declining,slow_decliner,5,50,2.4,54,0.35,6.9,7.2
STU0446,declining,slow_decliner,6,43,2.3,60,0.31,6.5,6.8
STU0447,improving,fast_improver,1,52,4.5,75,0.88,6.2,6.5
STU0447,improving,fast_improver,2,56,5.3,77,0.93,6.4,7.1
STU0447,improving,fast_improver,3,69,5.5,81,0.94,6.5,7.2
STU0447,improving,fast_improver,4,65,6.0,84,0.97,6.6,7.6
STU0447,improving,fast_improver,5,80,6.7,88,1.0,6.7,7.4
STU0447,improving,fast_improver,6,76,7.3,95,1.0,6.9,7.5
STU0448,declining,slow_decliner,1,70,3.8,84,0.8,6.9,6.1
STU0448,declining,slow_decliner,2,69,3.6,84,0.77,6.5,5.6
STU0448,declining,slow_decliner,3,69,3.7,80,0.7,6.4,5.6
STU0448,declining,slow_decliner,4,59,3.3,79,0.66,6.2,5.1
STU0448,declining,slow_decliner,5,62,3.2,81,0.59,6.0,4.9
STU0448,declining,slow_decliner,6,59,3.2,73,0.51,6.1,4.1
STU0449,erratic,low_erratic,1,40,3.0,52,0.61,8.6,2.9
STU0449,erratic,low_erratic,2,33,0.5,45,0.32,6.4,3.6
STU0449,erratic,low_erratic,3,45,3.4,59,0.24,6.6,4.1
STU0449,erratic,low_erratic,4,49,2.3,75,0.33,7.6,1.3
STU0449,erratic,low_erratic,5,47,2.1,72,0.29,7.8,1.0
STU0449,erratic,low_erratic,6,59,0.5,72,0.29,6.9,1.3
STU0450,erratic,low_erratic,1,66,0.5,61,0.33,6.6,1.1
STU0450,erratic,low_erratic,2,47,1.9,73,0.72,5.7,4.8
STU0450,erratic,low_erratic,3,51,3.0,70,0.52,5.2,2.1
STU0450,erratic,low_erratic,4,57,3.6,51,0.27,7.0,5.8
STU0450,erratic,low_erratic,5,56,3.8,56,0.41,5.3,4.6
